movieId,clean_title,Total_Ratings,Average_Rating
90343,Footloose,2,2.75
1151,Lesson Faust,2,5.0
1167,Dear God,2,3.5
1170,Best of the Best 3: No Turning Back,2,2.5
76060,"Slammin' Salmon, The",2,3.5
76173,Micmacs (Micmacs à tire-larigot),2,3.75
77191,Death at a Funeral,2,3.25
8195,"Avventura, L' (Adventure, The)",2,4.0
8199,Ugetsu (Ugetsu monogatari),2,2.5
8235,Safety Last!,2,4.0
77798,"Nightmare on Elm Street, A",2,1.25
7085,Send Me No Flowers,2,3.25
7087,"Passage to India, A",2,4.0
808,Alaska,2,3.5
90374,Martha Marcy May Marlene,2,3.75
7050,Follow the Fleet,2,3.75
7051,"What's New, Pussycat",2,3.5
7054,Little Women,2,3.5
7056,"Public Enemy, The",2,4.25
90469,Paranormal Activity 3,2,3.5
90471,Puncture,2,3.0
74948,Harry Brown,2,4.0
75395,Frozen,2,3.25
8268,Point of No Return,2,4.25
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse)",2,3.75
8290,Mitchell,2,0.75
89582,Cold Fish (Tsumetai nettaigyo),2,4.5
89761,"Dangerous Method, A",2,3.0
89939,Gigi,2,3.75
6997,Hoffa,2,3.0
6999,Housesitter,2,2.25
764,Heavy,2,3.5
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum),2,3.75
8327,Dolls,2,4.25
8337,"Caine Mutiny, The",2,4.0
8363,Soul Plane,2,3.75
74727,Gentlemen of Fortune (Dzhentlmeny udachi),2,4.75
74791,"Town Called Panic, A (Panique au village)",2,3.75
74851,From Paris with Love,2,2.5
7019,Project X,2,2.75
7025,"Midnight Clear, A",2,3.75
7030,Radio Flyer,2,2.75
2868,Fright Night Part II,2,2.0
6992,Guarding Tess,2,2.75
795,Somebody to Love,2,3.5
91660,"Darkest Hour, The",2,2.5
73881,3 Idiots,2,4.75
74075,Stan Helsing,2,1.0
74228,Triangle,2,4.0
74275,I Love You Phillip Morris,2,1.5
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea),2,4.75
8405,Hour of the Wolf (Vargtimmen),2,4.5
74452,"Wolfman, The",2,2.25
74553,"Secret of Kells, The",2,4.0
779,'Til There Was You,2,4.0
91079,Like Crazy,2,2.5
2878,Hell Night,2,2.0
2886,"Adventures of Elmo in Grouchland, The",2,1.5
91325,Extremely Loud and Incredibly Close,2,2.75
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens),2,3.75
6994,"Hard Way, The",2,3.25
92048,"Whistleblower, The",2,3.25
73211,Pontypool,2,3.75
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale),2,3.5
73569,Project A 2 ('A' gai wak juk jap),2,3.75
8451,Blackboard Jungle,2,3.25
8477,"Jetée, La",2,4.5
8482,"Picture of Dorian Gray, The",2,2.0
8487,Please Don't Eat the Daisies,2,3.5
759,Maya Lin: A Strong Clear Vision,2,3.5
760,Stalingrad,2,4.25
6963,Devil's Playground,2,4.25
6970,Desk Set,2,3.75
6981,"Ordet (Word, The)",2,3.75
91470,Violet & Daisy,2,3.0
91488,"Snowman, The",2,3.75
91622,Young Adult,2,2.25
6902,Interstate 60,2,4.0
2900,Monkey Shines,2,2.5
2903,Psycho III,2,2.5
6909,"Eye, The (Gin gwai) (Jian gui)",2,3.25
6851,"Gas, Food, Lodging",2,2.75
6856,Yankee Doodle Dandy,2,4.0
6858,Knife in the Water (Nóz w wodzie),2,3.75
2624,After Life (Wandafuru raifu),2,4.25
2625,Black Mask (Hak hap),2,2.5
2629,"Love Letter, The",2,2.5
2630,Besieged (a.k.a. L' Assedio),2,3.5
91671,Alvin and the Chipmunks: Chipwrecked,2,1.0
91842,Contraband,2,3.0
6918,"Unvanquished, The (Aparajito)",2,3.75
6945,My Architect: A Son's Journey,2,4.25
6946,Looney Tunes: Back in Action,2,2.75
2928,"Razor's Edge, The",2,3.5
2929,Reds,2,3.25
72405,Bad Lieutenant: Port of Call New Orleans,2,2.25
8506,Fear X,2,2.25
8521,Dr. Jekyll and Mr. Hyde,2,2.0
8530,Dear Frankie,2,3.75
8492,"Christmas Carol, A (Scrooge)",2,3.25
2614,Chopping Mall (a.k.a. Killbots),2,1.0
6862,Out of Time,2,3.5
6884,Veronica Guerin,2,3.0
92264,One for the Money,2,2.0
92309,"Innkeepers, The",2,2.75
92422,"Woman in Black, The",2,3.75
92439,"Art of Getting By, The",2,3.0
92475,All Watched Over by Machines of Loving Grace,2,4.25
6889,Brother Bear,2,3.0
6812,"Rookie, The",2,2.25
6770,My Life Without Me,2,3.5
8578,Undead,2,3.25
8582,Manufacturing Consent: Noam Chomsky and the Media,2,4.25
8596,Revenge of the Pink Panther,2,3.25
8600,Angels with Dirty Faces,2,3.75
8605,Taxi 3,2,3.25
72171,Black Dynamite,2,3.5
72224,Gentlemen Broncos,2,2.25
72294,"Christmas Carol, A",2,3.0
72308,Battlestar Galactica: The Plan,2,4.25
92643,Monsieur Lazhar,2,4.5
92694,Perfect Sense,2,4.25
93006,"Very Potter Musical, A",2,4.25
6818,Come and See (Idi i smotri),2,5.0
2927,Brief Encounter,2,3.5
94150,Hysteria,2,4.0
94323,Think Like a Man,2,2.5
94405,Safe,2,3.5
71732,I Sell the Dead,2,2.5
8609,Our Hospitality,2,3.25
8610,All of Me,2,2.5
8620,"Exterminating Angel, The (Ángel exterminador, El)",2,1.5
2597,Lost & Found,2,2.75
2607,Get Real,2,4.0
8574,"Claymation Christmas Celebration, A",2,1.5
6780,"Brief History of Time, A",2,3.25
93723,Damsels in Distress,2,2.25
93805,Iron Sky,2,3.75
93980,"Three Stooges, The",2,1.25
93297,Act of Valor,2,3.75
6798,Bugsy Malone,2,2.75
2977,Crazy in Alabama,2,3.0
71248,Extract,2,2.0
71429,World's Greatest Dad,2,3.0
8656,"Short Film About Killing, A (Krótki film o zabijaniu)",2,3.75
8677,Flash Gordon Conquers the Universe,2,1.25
8718,"Snake Pit, The",2,3.5
1312,Female Perversions,2,2.5
6720,Kuffs,2,2.5
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba),2,3.0
6732,"Hello, Dolly!",2,3.75
6734,Memoirs of an Invisible Man,2,2.0
685,It's My Party,2,4.0
695,True Crime,2,4.0
6760,In This World,2,3.0
2962,Fever Pitch,2,3.0
94130,Bully,2,3.5
6612,Brother's Keeper,2,4.25
1325,Amityville: A New Generation,2,1.25
1328,"Amityville Curse, The",2,0.75
1329,Blood for Dracula (Andy Warhol's Dracula),2,2.75
8724,"Leopard, The (Gattopardo, Il)",2,4.25
8730,To End All Wars,2,4.0
8743,Biggles,2,3.0
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",2,4.0
8778,Sherlock Holmes: Dressed to Kill,2,3.75
8782,Thunderbirds,2,2.75
71131,"Most Hated Family in America, The",2,4.5
71205,Jennifer's Body,2,1.0
703,Boys,2,2.0
94896,Bernie,2,3.5
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime),2,3.25
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),2,3.0
670,"World of Apu, The (Apur Sansar)",2,4.75
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),2,3.25
3003,Train of Life (Train de vie),2,4.5
96281,ParaNorman,2,3.5
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",2,4.25
2586,Goodbye Lover,2,1.75
8809,Danny Deckchair,2,3.25
8813,We Don't Live Here Anymore,2,4.0
6616,Grind,2,2.75
6631,Man's Best Friend,2,1.5
645,Nelly & Monsieur Arnaud,2,3.5
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô),2,4.0
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin),2,3.75
95583,Savages,2,2.75
6670,Comic Book Villains,2,2.25
6684,Death in Venice (Morte a Venezia),2,4.0
635,"Family Thing, A",2,3.0
6547,Northfork,2,2.25
6554,Garage Days,2,1.25
97470,Catch .44,2,1.25
8830,Anacondas: The Hunt for the Blood Orchid,2,1.75
8832,Warriors of Heaven and Earth (Tian di ying xiong),2,3.25
2552,My Boyfriend's Back,2,1.5
6568,Camp,2,3.25
6572,Scorched,2,3.5
6577,Kickboxer 2: The Road Back,2,3.5
6579,"One, Two, Three",2,4.0
6581,"Private Life of Sherlock Holmes, The",2,2.5
96691,Resident Evil: Retribution,2,3.75
96815,V/H/S,2,2.75
97168,Marley,2,3.5
668,Song of the Little Road (Pather Panchali),2,4.25
3046,"Incredibly True Adventure of Two Girls in Love, The",2,4.5
6509,Ali: Fear Eats the Soul (Angst essen Seele auf),2,4.0
98279,"Fantastic Fear of Everything, A",2,4.0
98499,"Fearless Hyena, The (Xiao quan guai zhao)",2,3.0
2566,Doug's 1st Movie,2,2.0
8848,"Vitelloni, I (a.k.a. The Young and the Passionate)",2,3.5
70687,Paper Heart,2,2.75
70862,It Might Get Loud,2,3.75
97643,[REC]³ 3 Génesis,2,3.0
6517,"Babe, The",2,2.25
6523,Mr. Baseball,2,2.5
6530,"Tenant, The (Locataire, Le)",2,4.25
3028,"Taming of the Shrew, The",2,2.5
97866,"Imposter, The",2,4.75
98083,Jackass 3.5,2,4.0
97172,Frankenweenie,2,2.5
6405,Treasure Island,2,3.25
6410,Car Wash,2,3.75
6412,Destry Rides Again,2,3.75
6425,"6th Man, The (Sixth Man, The)",2,1.5
6428,Two Mules for Sister Sara,2,3.0
70305,Race to Witch Mountain,2,3.5
8912,Taxi,2,1.75
8919,P.S.,2,4.25
2546,"Deep End of the Ocean, The",2,3.25
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),2,3.0
6442,Belle époque,2,5.0
6448,"Flight of the Phoenix, The",2,4.0
6464,Good Burger,2,2.0
98122,Indie Game: The Movie,2,3.0
98239,Red Dawn,2,2.25
3042,Meatballs III,2,2.5
6376,Respiro,2,3.5
6379,Wrong Turn,2,3.0
100611,Escape from Planet Earth,2,4.0
100810,Dark Skies,2,3.0
8943,Being Julia,2,1.75
8946,Surviving Christmas,2,2.75
2515,Children of the Corn II: The Final Sacrifice,2,1.75
69529,Home,2,4.5
69604,Whatever Works,2,3.0
1341,Burnt Offerings,2,3.75
1352,Albino Alligator,2,2.25
69805,"Librarian, The: The Curse of the Judas Chalice",2,3.75
99437,John Dies at the End,2,4.0
99532,"Misérables, Les",2,2.25
99764,It's Such a Beautiful Day,2,4.25
99910,"Last Stand, The",2,3.25
6313,Sibling Rivalry,2,2.5
6314,Undercover Blues,2,2.0
6320,Scenes from a Mall,2,1.5
6324,It Runs in the Family,2,2.5
6330,People I Know,2,3.0
3077,42 Up,2,4.0
3078,Liberty Heights,2,4.0
2523,Rollercoaster,2,2.5
8974,"SpongeBob SquarePants Movie, The",2,3.0
8978,Christmas with the Kranks,2,2.5
69453,"Land That Time Forgot, The",2,1.5
69516,"Limits of Control, The",2,2.75
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),2,4.75
101088,Stoker,2,3.75
100553,Frozen Planet,2,4.5
6357,High Society,2,3.0
6263,Basic,2,3.75
6265,Head of State,2,2.25
6268,Raising Victor Vargas,2,3.75
6269,Stevie,2,4.25
6280,"Man Apart, A",2,2.25
549,Thirty-Two Short Films About Glenn Gould,2,4.5
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono),2,2.75
9005,Fire in the Sky,2,2.0
25750,Sherlock Jr.,2,3.0
25788,Scarface,2,3.75
2521,Airport 1975,2,3.5
3094,Maurice,2,4.0
101415,"First Time, The",2,1.5
101739,Evil Dead,2,3.25
101741,Trance,2,3.75
101765,"Perfect Plan, A (Plan parfait, Un)",2,4.25
568,Bhaji on the Beach,2,3.5
547,Surviving the Game,2,3.25
6239,Journey to the Center of the Earth,2,2.75
6244,Salaam Bombay!,2,3.5
3103,Stanley & Iris,2,2.75
102378,Syrup,2,2.75
102684,Only God Forgives,2,3.75
68194,"Damned United, The",2,4.25
68269,"Young Victoria, The",2,4.25
25827,Mr. Deeds Goes to Town,2,3.5
25856,Wuthering Heights,2,3.25
25886,Random Harvest,2,4.0
25898,Day of Wrath (Vredens dag),2,4.0
68932,"Soloist, The",2,3.5
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),2,4.0
6254,"Awful Truth, The",2,4.75
103107,20 Feet from Stardom (Twenty Feet from Stardom),2,4.25
103137,"Bling Ring, The",2,2.0
67534,Big Stan,2,2.75
67665,Anvil! The Story of Anvil,2,3.75
1397,Bastard Out of Carolina,2,4.0
1406,La Cérémonie,2,4.5
1413,"Whole Wide World, The",2,4.25
102720,Epic,2,3.0
102880,After Earth,2,1.0
103048,"Kings of Summer, The",2,3.5
6203,Life Stinks,2,1.5
6216,Nowhere in Africa (Nirgendwo in Afrika),2,3.75
6217,"Safety of Objects, The",2,3.0
6223,Spun,2,3.25
3120,"Distinguished Gentleman, The",2,3.5
564,Chasers,2,1.5
6159,All the Real Girls,2,4.25
6169,"Black Stallion Returns, The",2,2.5
103539,The Spectacular Now,2,3.25
103543,"Lifeguard, The",2,3.5
1437,"Cement Garden, The",2,4.25
66511,Berlin Calling,2,4.25
26052,Pickpocket,2,2.75
26116,"Hush... Hush, Sweet Charlotte",2,4.5
66744,"Divo, Il",2,4.0
66783,Friday the 13th,2,3.0
66798,"Pink Panther 2, The",2,2.75
66943,"Cottage, The",2,4.25
67186,"Haunting in Connecticut, The",2,2.5
3138,Stealing Home,2,3.0
3141,"Two Jakes, The",2,1.25
6195,Stone Reader,2,4.0
6124,Savannah Smiles,2,2.75
6140,Tenebre,2,2.25
6143,Trail of the Pink Panther,2,3.0
103819,Coffee Town,2,2.25
499,Mr. Wonderful,2,2.5
26151,Au Hasard Balthazar,2,3.5
26159,Tokyo Drifter (Tôkyô nagaremono),2,3.75
26172,Point Blank,2,3.0
26183,Asterix and Cleopatra (Astérix et Cléopâtre),2,4.25
26184,"Diamond Arm, The (Brilliantovaya ruka)",2,3.5
26198,"Yours, Mine and Ours",2,2.75
1415,"Thieves (Voleurs, Les)",2,2.5
1417,"Portrait of a Lady, The",2,3.25
1419,Walkabout,2,4.25
1428,Angel Baby,2,3.0
6153,Zapped!,2,1.5
3161,Onegin,2,3.0
65133,Blackadder Back & Forth,2,3.5
26249,They Call Me Trinity,2,3.75
26326,"Holy Mountain, The (Montaña sagrada, La)",2,4.5
66171,Push,2,3.0
66198,"International, The",2,3.0
504,No Escape,2,3.0
506,Orlando,2,4.5
511,"Program, The",2,3.0
6055,Sugar Hill,2,2.25
6060,"Guru, The",2,3.0
6078,Firefox,2,2.75
6013,Kangaroo Jack,2,1.75
103624,Fruitvale Station,2,4.0
6116,"Pirate Movie, The",2,2.5
6122,Richard Pryor Live on the Sunset Strip,2,4.0
104245,Planes,2,3.0
104272,Blackfish,2,3.0
104339,In a World...,2,4.0
104419,Justice League: Crisis on Two Earths,2,3.25
64249,Shrek the Halls,2,2.5
1440,Amos & Andrew,2,1.5
1460,That Darn Cat,2,3.25
26409,"Clonus Horror, The",2,2.75
26413,Snake in the Eagle's Shadow (Se ying diu sau),2,3.25
26444,"Hitch Hikers Guide to the Galaxy, The",2,4.0
64997,War of the Worlds,2,3.0
6023,Band of Outsiders (Bande à part),2,3.5
6031,Imitation of Life,2,3.5
6035,Pépé le Moko,2,3.25
5994,Nicholas Nickleby,2,4.0
3150,"War Zone, The",2,3.25
5963,"Children's Hour, The",2,3.5
5980,Black Christmas,2,3.5
5984,"Story of O, The (Histoire d'O)",2,3.5
104875,"History of Future Folk, The",2,4.0
104908,Insidious: Chapter 2,2,3.0
104944,Short Term 12,2,3.75
64197,Hunger,2,4.75
26504,Cloak & Dagger,2,3.25
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)",2,2.25
26524,"Times of Harvey Milk, The",2,4.5
26542,Ewoks: The Battle for Endor,2,3.0
26547,Police Story (Ging chaat goo si),2,4.25
26554,"Quiet Earth, The",2,4.25
5999,Heavy Metal 2000,2,2.25
104074,Percy Jackson: Sea of Monsters,2,1.75
104129,Man of Tai Chi,2,3.25
63276,Crows Zero (Kurôzu zero),2,4.0
63808,"Class, The (Entre les murs)",2,2.75
26555,Spies Like Us,2,2.75
26564,'Round Midnight,2,3.5
26606,"Chinese Ghost Story, A (Sinnui yauwan)",2,4.25
26612,"Better Tomorrow II, A (Ying hung boon sik II)",2,4.0
64116,Igor,2,3.5
105211,Enough Said,2,3.0
5925,"Beast Within, The",2,2.0
5932,Burden of Dreams,2,3.75
5938,Deathtrap,2,4.5
3165,Boiling Point,2,3.0
5880,Extreme Ops,2,1.75
5890,Elling,2,4.5
104457,You're Next,2,3.75
5949,Intact (Intacto),2,4.25
105250,"Century of the Self, The",2,3.75
105254,Crystal Fairy & the Magical Cactus and 2012,2,3.5
105351,Runner Runner,2,2.25
105355,Blue Is the Warmest Color (La vie d'Adèle),2,3.25
105468,Cloudy with a Chance of Meatballs 2,2,2.25
484,Lassie,2,3.0
105585,Machete Kills (Machete 2),2,4.0
105593,Filth,2,4.5
1495,Turbo: A Power Rangers Movie,2,2.0
1502,Kissed,2,2.5
26631,Alice (Neco z Alenky),2,3.75
26649,Lonesome Dove,2,3.75
26681,Bullet in the Head,2,4.0
26700,Nuns on the Run,2,2.25
26704,State of Grace,2,4.0
63222,JCVD,2,3.25
5867,Thief,2,4.5
3211,"Cry in the Dark, A",2,3.75
3214,American Flyers,2,3.5
3223,"Zed & Two Noughts, A",2,3.0
62344,Rachel Getting Married,2,2.75
62383,"20,000 Leagues Under the Sea",2,3.75
26750,Quigley Down Under,2,3.25
26764,Captain America,2,1.25
26765,City Hunter (Sing si lip yan),2,2.75
62792,Pride and Glory,2,3.0
62970,Tin Man,2,2.25
1489,Cats Don't Dance,2,3.0
1490,B*A*P*S,2,1.5
5893,"Last Seduction, The",2,3.25
5915,Victory (a.k.a. Escape to Victory),2,4.75
5919,Android,2,4.5
106438,Philomena,2,3.25
106839,Mandela: Long Walk to Freedom,2,3.75
61465,Bangkok Dangerous,2,3.25
61705,Lakeview Terrace,2,3.0
61729,Ghost Town,2,2.0
1533,"Promise, The (La promesse)",2,4.5
1545,Ponette,2,4.5
1547,Shiloh,2,3.25
26792,Sidekicks,2,1.5
26812,Barbarians at the Gate,2,2.75
26871,My Father the Hero,2,2.25
3240,"Big Tease, The",2,3.25
3241,"Cup, The (Phörpa)",2,4.5
105731,Carrie,2,2.5
106062,Jackass Presents: Bad Grandpa,2,3.25
5853,Scanners,2,3.25
107953,Dragon Ball Z: Battle of Gods,2,4.0
107997,We Are What We Are,2,2.25
5755,Happy Birthday to Me,2,2.0
5772,My Dinner with André,2,4.75
108188,Jack Ryan: Shadow Recruit,2,2.0
108689,"I, Frankenstein",2,2.25
108727,Nymphomaniac: Volume I,2,4.25
425,Blue Sky,2,3.75
1571,When the Cat's Away (Chacun cherche son chat),2,4.5
1572,"Contempt (Mépris, Le)",2,3.0
26965,"Boxer, The",2,3.5
26999,"Lion King II: Simba's Pride, The",2,3.0
61255,"Rocker, The",2,2.75
61401,"Spirit, The",2,2.5
61406,John Adams,2,4.0
106330,Last Vegas,2,2.0
109569,3 Days to Kill,2,1.0
5694,Staying Alive,2,2.25
5707,Absence of Malice,2,3.25
5710,Banana Joe,2,2.75
5735,Faces of Death,2,1.75
60516,Meet Dave,2,3.5
60522,"Machine Girl, The (Kataude mashin gâru)",2,2.25
60753,Felon,2,3.5
60885,"Zone, The (La Zona)",2,3.5
27032,Who Am I? (Wo shi shei),2,3.5
27186,Kirikou and the Sorceress (Kirikou et la sorcière),2,4.0
1564,For Roseanna (Roseanna's Grave),2,4.0
107069,Lone Survivor,2,3.0
107314,Oldboy,2,3.0
107565,"Fuck You, Goethe (Fack Ju Göhte)",2,2.75
107702,Grudge Match,2,2.5
5667,Tuck Everlasting,2,3.25
5670,Comedian,2,3.0
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),2,0.5
5682,"Grey Zone, The",2,3.25
5685,Real Women Have Curves,2,4.25
5688,Tully,2,2.75
109576,Welcome to the Jungle,2,2.0
109848,Under the Skin,2,2.75
27251,"10th Kingdom, The",2,2.75
60128,Young People Fucking (a.k.a. YPF),2,2.25
60289,Kit Kittredge: An American Girl,2,3.0
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson,2,3.75
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis),2,4.5
430,Calendar Girl,2,3.75
109042,Knights of Badassdom,2,2.25
109372,About Last Night,2,2.25
5633,Heaven,2,3.75
110655,Rio 2,2,2.0
110669,"Honest Liar, An",2,3.75
59429,American Pie Presents Beta House (American Pie 6: Beta House),2,2.75
59604,"Girl Next Door, The",2,3.75
27416,Jalla! Jalla!,2,3.75
27441,Blood: The Last Vampire,2,3.25
27482,Cube 2: Hypercube,2,3.75
1583,"Simple Wish, A",2,3.0
109850,Need for Speed,2,3.75
109853,Barefoot,2,3.0
109864,Veronica Mars,2,1.75
109968,Why Don't You Play In Hell? (Jigoku de naze warui),2,4.25
5636,Welcome to Collinwood,2,2.5
5637,Flirting,2,4.5
408,8 Seconds,2,3.0
5609,Ballistic: Ecks vs. Sever,2,2.5
5611,"Four Feathers, The",2,2.75
5619,"Trials of Henry Kissinger, The",2,4.0
111443,Chef,2,2.75
384,Bad Company,2,3.25
388,Boys Life,2,3.0
389,"Colonel Chabert, Le",2,4.5
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",2,4.0
27555,Fubar,2,3.75
27584,Dead End,2,3.5
2494,"Last Days, The",2,4.0
59143,Super High Me,2,4.25
59306,Prom Night,2,0.75
418,Being Human,2,3.0
3283,Minnie and Moskowitz,2,3.25
3302,Beautiful People,2,4.75
112460,Planes: Fire & Rescue,2,2.25
112497,Tammy,2,2.0
27664,"Brown Bunny, The",2,3.25
27685,Bring It On Again,2,1.75
59129,Outpost,2,2.0
1600,She's So Lovely,2,3.5
1612,"Kiss Me, Guido",2,3.0
369,Mrs. Parker and the Vicious Circle,2,4.0
111663,Zombeavers,2,2.5
352,Crooklyn,2,2.5
5564,Swimfan,2,2.0
5569,"Last House on the Left, The",2,3.25
5588,"Hills Have Eyes, The",2,3.5
5538,"Care Bears Movie, The",2,1.5
5597,Suburban Commando,2,1.75
5603,"Lavender Hill Mob, The",2,4.5
5512,Secret Ballot (Raye makhfi),2,3.25
5521,"Principal, The",2,3.25
5529,Serving Sara,2,3.25
5531,Undisputed,2,2.75
113252,Housebound,2,4.25
113345,Jupiter Ascending,2,2.0
58876,Stop-Loss,2,3.25
58972,Nim's Island,2,3.0
27768,Intimate Strangers (Confidences trop intimes),2,3.75
2482,Still Crazy,2,3.0
27618,"Sound of Thunder, A",2,2.75
27619,"Lion King 1½, The",2,4.5
5539,Care Bears Movie II: A New Generation,2,1.5
3313,Class Reunion,2,1.5
3330,Splendor in the Grass,2,4.25
5543,"Swarm, The",2,2.25
5472,1776,2,3.5
5443,Juwanna Mann,2,1.5
5447,Sunshine State,2,3.5
58376,Zeitgeist: The Movie,2,3.75
58404,Justice League: The New Frontier,2,2.75
58554,"Class, The (Klass)",2,3.5
58655,Drillbit Taylor,2,3.5
27793,Starship Troopers 2: Hero of the Federation,2,1.5
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)",2,4.0
58806,Smart People,2,2.75
58870,Zebraman,2,3.5
113532,"Inbetweeners 2, The",2,3.5
113741,Coherence,2,4.0
5486,Who Is Cletis Tout?,2,2.5
114028,Pride,2,4.0
5499,Robin and Marian,2,3.25
5398,Requiem for a Heavyweight,2,4.0
3391,Who's That Girl?,2,2.5
27838,Mean Creek,2,3.75
27850,"Yes Men, The",2,3.75
27865,Azumi,2,2.75
3368,"Big Country, The",2,3.25
3370,Betrayed,2,2.5
3372,"Bridge at Remagen, The",2,4.0
114678,Hector and the Search for Happiness,2,4.25
114713,Annabelle,2,3.0
331,Tom & Viv,2,3.0
335,Underneath,2,3.5
114601,This Is Where I Leave You,2,2.75
114627,Angel's Egg (Tenshi no tamago),2,3.25
5454,Mo' Money,2,2.25
5462,"Crocodile Hunter: Collision Course, The",2,2.5
5389,Spirit: Stallion of the Cimarron,2,3.5
5397,Monkey Business,2,2.5
116887,Exodus: Gods and Kings,2,2.75
117109,Too Many Cooks,2,3.0
30846,"Assassination of Richard Nixon, The",2,3.5
30883,Fat Albert,2,1.5
58107,Step Up 2 the Streets,2,3.25
1621,Soul Food,2,3.25
1623,Wishmaster,2,2.25
1624,"Thousand Acres, A",2,1.75
3402,Turtle Diary,2,4.0
5409,Rapid Fire,2,3.75
115231,St. Vincent,2,3.25
115664,The Book of Life,2,4.0
341,Double Happiness,2,4.0
5425,Dark Blue World (Tmavomodrý svet),2,4.25
5324,Life or Something Like It,2,2.75
5334,Cadillac Man,2,1.5
5341,Lenny,2,3.75
5346,Wild Orchid,2,1.75
5347,Deuces Wild,2,2.5
57772,World on a Wire (Welt am Draht),2,3.75
2425,"General, The",2,4.0
2446,In Dreams,2,2.0
31101,Stander,2,3.5
31114,Imaginary Heroes,2,3.0
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),2,2.75
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu),2,4.75
321,Strawberry and Chocolate (Fresa y chocolate),2,4.0
116668,Dead Snow 2: Red vs. Dead,2,4.0
5357,Iron Will,2,3.5
5361,White Fang,2,1.75
3446,Funny Bones,2,2.75
3447,"Good Earth, The",2,4.0
5288,"Atomic Cafe, The",2,4.5
5297,"Cat's Meow, The",2,2.5
118924,Top Five,2,3.0
118985,Big Eyes,2,3.75
57183,Like Stars on Earth (Taare Zameen Par),2,4.5
31431,Boogeyman,2,2.0
1642,Indian Summer (a.k.a. Alive & Kicking),2,1.75
1650,Washington Square,2,3.75
57536,Strange Wilderness,2,3.25
118572,The Mule,2,3.5
118700,Selma,2,2.5
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta)",2,4.0
118880,"Girl Walks Home Alone at Night, A",2,3.5
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux),2,3.75
121097,To Grandmother's House We Go,2,2.75
5256,Stolen Summer,2,2.75
5258,George Washington,2,2.0
5202,Mon oncle d'Amérique,2,3.25
5205,Motel Hell,2,2.75
56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",2,3.0
1662,Gang Related,2,3.0
31437,Nobody Knows (Dare mo shiranai),2,4.25
31445,Employee of the Month,2,2.25
2419,Extremities,2,3.75
2400,Prancer,2,3.0
31660,Steamboy (Suchîmubôi),2,3.0
118888,Dave Chappelle: For What it's Worth,2,4.25
5279,Impromptu,2,4.25
5282,High Crimes,2,3.25
3432,Death Wish 3,2,1.5
5226,All the Right Moves,2,2.25
5238,Return of the Secaucus 7,2,3.5
122884,Insidious: Chapter 3,2,2.5
278,Miami Rhapsody,2,1.5
279,My Family,2,3.0
294,"Perez Family, The",2,3.0
269,My Crazy Life (Mi vida loca),2,3.0
1699,"Butcher Boy, The",2,4.0
55946,Lions For Lambs,2,4.0
56003,Southland Tales,2,3.0
56012,"Evening with Kevin Smith 2: Evening Harder, An",2,2.75
56286,I'm Not There,2,3.5
31694,Bride & Prejudice,2,3.25
56336,Wrong Turn 2: Dead End,2,3.0
119655,Seventh Son,2,2.25
120637,Blackhat,2,2.5
5136,Wendigo,2,2.5
55292,"Comebacks, The",2,0.75
55451,The Jane Austen Book Club,2,3.5
